train_number,station_code,timestamp,scheduled_arrival,scheduled_departure,actual_arrival,speed_kmph,signal_aspect,rolling_stock_health,weather_condition
12579,MGS,2025-09-06 16:53:00,2025-09-06 16:57:00,2025-09-06 17:02:00,2025-09-06 17:12:00,42.5,RED,0.94,rain
12680,VAPI,2025-09-01 08:39:00,2025-09-01 08:40:00,2025-09-01 08:48:00,2025-09-01 08:48:00,52.5,YELLOW,0.88,rain
12572,ST,2025-09-12 10:43:00,2025-09-12 10:47:00,2025-09-12 10:50:00,2025-09-12 11:03:00,47.7,GREEN,0.89,rain
12879,BCT,2025-09-04 07:18:00,2025-09-04 07:23:00,2025-09-04 07:29:00,2025-09-04 07:32:00,32.0,YELLOW,0.9,rain
12292,BCT,2025-09-05 04:29:00,2025-09-05 04:31:00,2025-09-05 04:34:00,2025-09-05 04:36:00,32.3,YELLOW,0.85,storm
12148,ST,2025-09-11 03:20:00,2025-09-11 03:22:00,2025-09-11 03:32:00,2025-09-11 03:25:00,73.4,YELLOW,0.85,storm
12646,BCT,2025-09-07 09:52:00,2025-09-07 09:55:00,2025-09-07 09:59:00,2025-09-07 09:54:00,28.3,YELLOW,0.96,clear
12025,ST,2025-09-01 14:16:00,2025-09-01 14:21:00,2025-09-01 14:29:00,2025-09-01 14:29:00,40.9,YELLOW,0.82,storm
12507,PNBE,2025-09-14 10:13:00,2025-09-14 10:16:00,2025-09-14 10:22:00,2025-09-14 10:30:00,38.5,RED,0.88,storm
12601,VAPI,2025-09-03 21:12:00,2025-09-03 21:17:00,2025-09-03 21:27:00,2025-09-03 21:31:00,31.5,YELLOW,0.99,fog
12871,NDLS,2025-09-03 07:38:00,2025-09-03 07:40:00,2025-09-03 07:44:00,2025-09-03 07:41:00,53.6,GREEN,0.89,storm
12661,NDLS,2025-09-12 14:14:00,2025-09-12 14:16:00,2025-09-12 14:24:00,2025-09-12 14:33:00,54.0,GREEN,0.89,clear
12719,CNB,2025-09-04 14:31:00,2025-09-04 14:35:00,2025-09-04 14:44:00,2025-09-04 15:04:00,39.8,YELLOW,0.84,rain
12803,HWH,2025-09-07 01:28:00,2025-09-07 01:33:00,2025-09-07 01:37:00,2025-09-07 01:46:00,48.4,YELLOW,0.82,fog
12426,MGS,2025-09-14 06:59:00,2025-09-14 07:03:00,2025-09-14 07:07:00,2025-09-14 07:09:00,37.2,YELLOW,0.95,clear
12336,PNBE,2025-09-15 08:58:00,2025-09-15 09:03:00,2025-09-15 09:08:00,2025-09-15 09:21:00,44.1,YELLOW,0.91,fog
12004,MGS,2025-09-13 19:20:00,2025-09-13 19:21:00,2025-09-13 19:30:00,2025-09-13 19:43:00,34.6,YELLOW,0.92,fog
12184,CNB,2025-09-21 03:16:00,2025-09-21 03:19:00,2025-09-21 03:28:00,2025-09-21 03:20:00,38.7,YELLOW,0.9,fog
12123,ST,2025-09-03 13:41:00,2025-09-03 13:44:00,2025-09-03 13:48:00,2025-09-03 13:48:00,50.5,YELLOW,0.88,rain
12242,MGS,2025-09-05 21:38:00,2025-09-05 21:40:00,2025-09-05 21:46:00,2025-09-05 21:44:00,56.9,RED,0.92,clear
12631,CNB,2025-09-20 01:38:00,2025-09-20 01:43:00,2025-09-20 01:46:00,2025-09-20 01:41:00,42.8,YELLOW,0.91,storm
12995,VAPI,2025-09-05 10:12:00,2025-09-05 10:16:00,2025-09-05 10:19:00,2025-09-05 10:25:00,64.1,YELLOW,0.96,storm
12726,BCT,2025-09-05 04:33:00,2025-09-05 04:35:00,2025-09-05 04:41:00,2025-09-05 04:37:00,46.4,YELLOW,0.94,rain
12001,PNBE,2025-09-11 03:23:00,2025-09-11 03:25:00,2025-09-11 03:35:00,2025-09-11 03:30:00,55.8,RED,0.85,clear
12887,SDAH,2025-09-18 03:05:00,2025-09-18 03:06:00,2025-09-18 03:11:00,2025-09-18 03:33:00,52.6,YELLOW,0.96,fog
12581,VAPI,2025-09-17 04:59:00,2025-09-17 05:03:00,2025-09-17 05:11:00,2025-09-17 05:23:00,39.8,GREEN,0.81,rain
12589,HWH,2025-09-17 13:39:00,2025-09-17 13:42:00,2025-09-17 13:51:00,2025-09-17 13:48:00,54.4,YELLOW,0.89,clear
12790,HWH,2025-09-07 13:49:00,2025-09-07 13:54:00,2025-09-07 13:58:00,2025-09-07 14:06:00,33.3,YELLOW,0.89,rain
12401,CNB,2025-09-13 13:28:00,2025-09-13 13:31:00,2025-09-13 13:36:00,2025-09-13 13:37:00,36.6,RED,0.85,rain
12998,ALD,2025-09-16 23:30:00,2025-09-16 23:32:00,2025-09-16 23:41:00,2025-09-16 23:36:00,44.7,YELLOW,0.87,fog
12489,VAPI,2025-09-09 00:11:00,2025-09-09 00:13:00,2025-09-09 00:20:00,2025-09-09 00:21:00,51.2,GREEN,0.95,fog
12869,SDAH,2025-09-08 18:46:00,2025-09-08 18:50:00,2025-09-08 18:56:00,2025-09-08 19:17:00,42.7,GREEN,0.97,rain
12098,ST,2025-09-16 17:03:00,2025-09-16 17:07:00,2025-09-16 17:13:00,2025-09-16 17:25:00,60.2,GREEN,0.85,rain
12284,CNB,2025-09-17 21:34:00,2025-09-17 21:38:00,2025-09-17 21:43:00,2025-09-17 22:02:00,40.4,RED,0.91,storm
12326,CNB,2025-09-12 07:49:00,2025-09-12 07:52:00,2025-09-12 08:02:00,2025-09-12 08:04:00,54.0,RED,0.89,rain
12005,HWH,2025-09-19 01:33:00,2025-09-19 01:35:00,2025-09-19 01:41:00,2025-09-19 02:01:00,53.8,GREEN,0.87,storm
12557,SDAH,2025-09-02 15:31:00,2025-09-02 15:35:00,2025-09-02 15:40:00,2025-09-02 15:39:00,42.1,RED,0.95,clear
12689,NDLS,2025-09-03 04:08:00,2025-09-03 04:10:00,2025-09-03 04:19:00,2025-09-03 04:27:00,55.7,YELLOW,0.96,storm
12116,CNB,2025-09-10 03:19:00,2025-09-10 03:21:00,2025-09-10 03:24:00,2025-09-10 03:25:00,45.0,RED,0.84,storm
12118,ALD,2025-09-01 13:44:00,2025-09-01 13:48:00,2025-09-01 13:53:00,2025-09-01 13:59:00,46.7,YELLOW,0.97,rain
12491,PNBE,2025-09-08 08:24:00,2025-09-08 08:29:00,2025-09-08 08:34:00,2025-09-08 08:37:00,34.8,YELLOW,0.81,fog
12383,ALD,2025-09-03 20:36:00,2025-09-03 20:38:00,2025-09-03 20:48:00,2025-09-03 21:00:00,53.0,GREEN,0.96,storm
12862,HWH,2025-09-19 15:54:00,2025-09-19 15:56:00,2025-09-19 15:59:00,2025-09-19 16:20:00,20.0,YELLOW,0.86,rain
12498,BCT,2025-09-05 00:48:00,2025-09-05 00:53:00,2025-09-05 00:59:00,2025-09-05 01:09:00,52.7,GREEN,0.84,fog
12250,CNB,2025-09-14 09:12:00,2025-09-14 09:14:00,2025-09-14 09:19:00,2025-09-14 09:35:00,33.5,YELLOW,0.9,fog
12893,NDLS,2025-09-01 23:03:00,2025-09-01 23:06:00,2025-09-01 23:13:00,2025-09-01 23:18:00,38.2,YELLOW,0.85,rain
12706,PNBE,2025-09-04 09:26:00,2025-09-04 09:29:00,2025-09-04 09:32:00,2025-09-04 09:44:00,36.7,GREEN,0.97,rain
12439,PNBE,2025-09-03 12:33:00,2025-09-03 12:34:00,2025-09-03 12:40:00,2025-09-03 12:54:00,20.1,GREEN,0.93,storm
12298,SDAH,2025-09-15 10:10:00,2025-09-15 10:12:00,2025-09-15 10:18:00,2025-09-15 10:14:00,48.4,GREEN,0.91,storm
12872,VAPI,2025-09-12 15:10:00,2025-09-12 15:11:00,2025-09-12 15:20:00,2025-09-12 15:31:00,45.2,YELLOW,0.87,storm
12983,PNBE,2025-09-18 04:29:00,2025-09-18 04:32:00,2025-09-18 04:40:00,2025-09-18 04:41:00,60.7,RED,0.87,rain
12988,MGS,2025-09-10 02:17:00,2025-09-10 02:18:00,2025-09-10 02:25:00,2025-09-10 02:44:00,41.8,GREEN,0.9,rain
12238,ST,2025-09-07 23:51:00,2025-09-07 23:53:00,2025-09-08 00:03:00,2025-09-08 00:11:00,43.9,GREEN,0.85,fog
12401,BCT,2025-09-14 16:58:00,2025-09-14 16:59:00,2025-09-14 17:05:00,2025-09-14 17:21:00,42.6,GREEN,0.8,storm
12013,ST,2025-09-01 10:06:00,2025-09-01 10:07:00,2025-09-01 10:14:00,2025-09-01 10:18:00,49.0,GREEN,0.89,fog
12814,NDLS,2025-09-18 20:56:00,2025-09-18 21:01:00,2025-09-18 21:07:00,2025-09-18 21:18:00,61.9,YELLOW,0.82,storm
12849,SDAH,2025-09-01 18:49:00,2025-09-01 18:50:00,2025-09-01 18:54:00,2025-09-01 19:16:00,56.4,GREEN,0.89,rain
12807,HWH,2025-09-05 08:03:00,2025-09-05 08:06:00,2025-09-05 08:16:00,2025-09-05 08:05:00,57.8,GREEN,0.89,clear
12762,MGS,2025-09-18 16:50:00,2025-09-18 16:52:00,2025-09-18 16:58:00,2025-09-18 16:58:00,55.9,GREEN,0.88,storm
12173,BCT,2025-09-11 02:58:00,2025-09-11 03:03:00,2025-09-11 03:08:00,2025-09-11 03:02:00,48.3,YELLOW,0.82,fog
12528,MGS,2025-09-04 00:35:00,2025-09-04 00:38:00,2025-09-04 00:46:00,2025-09-04 00:57:00,38.3,GREEN,0.91,storm
12444,HWH,2025-09-17 04:46:00,2025-09-17 04:47:00,2025-09-17 04:50:00,2025-09-17 04:45:00,35.5,YELLOW,0.82,fog
12429,VAPI,2025-09-01 11:42:00,2025-09-01 11:44:00,2025-09-01 11:51:00,2025-09-01 12:11:00,54.1,YELLOW,0.92,clear
12307,SDAH,2025-09-03 22:52:00,2025-09-03 22:57:00,2025-09-03 23:07:00,2025-09-03 23:08:00,51.1,YELLOW,0.93,clear
12190,SDAH,2025-09-13 08:11:00,2025-09-13 08:12:00,2025-09-13 08:19:00,2025-09-13 08:29:00,43.3,GREEN,0.91,clear
12428,BCT,2025-09-05 19:26:00,2025-09-05 19:27:00,2025-09-05 19:35:00,2025-09-05 19:37:00,47.8,GREEN,0.92,fog
12080,BCT,2025-09-06 02:54:00,2025-09-06 02:59:00,2025-09-06 03:02:00,2025-09-06 03:13:00,53.5,RED,0.79,storm
12112,SDAH,2025-09-20 20:27:00,2025-09-20 20:28:00,2025-09-20 20:31:00,2025-09-20 20:49:00,49.1,YELLOW,0.98,fog
12932,HWH,2025-09-04 06:36:00,2025-09-04 06:39:00,2025-09-04 06:49:00,2025-09-04 06:38:00,51.8,RED,0.83,storm
12040,ALD,2025-09-11 14:13:00,2025-09-11 14:16:00,2025-09-11 14:19:00,2025-09-11 14:43:00,51.4,GREEN,0.87,clear
12734,ALD,2025-09-12 23:15:00,2025-09-12 23:17:00,2025-09-12 23:27:00,2025-09-12 23:38:00,54.7,RED,0.87,storm
12038,MGS,2025-09-02 19:01:00,2025-09-02 19:06:00,2025-09-02 19:14:00,2025-09-02 19:17:00,44.5,GREEN,0.91,fog
12238,HWH,2025-09-01 18:02:00,2025-09-01 18:05:00,2025-09-01 18:11:00,2025-09-01 18:16:00,60.0,GREEN,0.91,storm
12683,ST,2025-09-18 18:13:00,2025-09-18 18:18:00,2025-09-18 18:24:00,2025-09-18 18:16:00,32.9,RED,0.85,storm
12734,CNB,2025-09-19 09:18:00,2025-09-19 09:20:00,2025-09-19 09:26:00,2025-09-19 09:48:00,48.6,GREEN,0.88,storm
12948,ALD,2025-09-18 17:22:00,2025-09-18 17:25:00,2025-09-18 17:34:00,2025-09-18 17:34:00,31.4,RED,0.88,clear
12488,CNB,2025-09-20 08:05:00,2025-09-20 08:09:00,2025-09-20 08:17:00,2025-09-20 08:08:00,46.6,GREEN,0.96,storm
12257,ALD,2025-09-11 10:00:00,2025-09-11 10:01:00,2025-09-11 10:06:00,2025-09-11 10:07:00,37.2,RED,0.93,clear
12229,ALD,2025-09-20 01:32:00,2025-09-20 01:36:00,2025-09-20 01:44:00,2025-09-20 02:03:00,51.7,YELLOW,1.0,storm
12527,CNB,2025-09-09 07:04:00,2025-09-09 07:08:00,2025-09-09 07:17:00,2025-09-09 07:24:00,49.9,GREEN,0.94,clear
12834,SDAH,2025-09-11 13:41:00,2025-09-11 13:42:00,2025-09-11 13:50:00,2025-09-11 13:52:00,46.9,YELLOW,0.87,clear
12120,PNBE,2025-09-02 16:25:00,2025-09-02 16:26:00,2025-09-02 16:33:00,2025-09-02 16:32:00,77.9,YELLOW,0.85,rain
12635,CNB,2025-09-11 15:32:00,2025-09-11 15:36:00,2025-09-11 15:39:00,2025-09-11 16:04:00,48.6,RED,0.81,storm
12696,VAPI,2025-09-06 03:55:00,2025-09-06 03:58:00,2025-09-06 04:06:00,2025-09-06 04:09:00,50.2,RED,0.87,clear
12247,HWH,2025-09-15 18:41:00,2025-09-15 18:46:00,2025-09-15 18:52:00,2025-09-15 19:01:00,43.5,YELLOW,0.87,storm
12320,SDAH,2025-09-13 04:49:00,2025-09-13 04:52:00,2025-09-13 05:02:00,2025-09-13 05:19:00,35.6,YELLOW,0.94,storm
12938,SDAH,2025-09-05 18:10:00,2025-09-05 18:11:00,2025-09-05 18:21:00,2025-09-05 18:13:00,40.6,RED,0.94,storm
12811,BCT,2025-09-11 13:14:00,2025-09-11 13:18:00,2025-09-11 13:26:00,2025-09-11 13:29:00,54.7,GREEN,0.98,storm
12969,ST,2025-09-10 08:55:00,2025-09-10 08:59:00,2025-09-10 09:05:00,2025-09-10 09:11:00,40.8,GREEN,0.86,storm
12531,ALD,2025-09-06 20:16:00,2025-09-06 20:19:00,2025-09-06 20:22:00,2025-09-06 20:24:00,37.4,YELLOW,0.91,storm
12517,NDLS,2025-09-06 18:24:00,2025-09-06 18:28:00,2025-09-06 18:31:00,2025-09-06 18:44:00,52.2,GREEN,0.91,rain
12200,SDAH,2025-09-08 14:23:00,2025-09-08 14:25:00,2025-09-08 14:28:00,2025-09-08 14:50:00,45.7,GREEN,0.89,fog
12273,MGS,2025-09-13 08:40:00,2025-09-13 08:43:00,2025-09-13 08:47:00,2025-09-13 08:51:00,46.8,GREEN,0.82,fog
12914,VAPI,2025-09-09 21:39:00,2025-09-09 21:44:00,2025-09-09 21:51:00,2025-09-09 21:42:00,54.1,YELLOW,0.87,clear
12910,PNBE,2025-09-05 07:53:00,2025-09-05 07:57:00,2025-09-05 08:04:00,2025-09-05 08:18:00,49.5,YELLOW,0.91,clear
12462,CNB,2025-09-10 14:11:00,2025-09-10 14:14:00,2025-09-10 14:17:00,2025-09-10 14:14:00,27.9,RED,0.85,fog
12066,BCT,2025-09-09 17:36:00,2025-09-09 17:41:00,2025-09-09 17:45:00,2025-09-09 18:00:00,31.7,RED,0.87,storm
12272,PNBE,2025-09-06 11:44:00,2025-09-06 11:47:00,2025-09-06 11:56:00,2025-09-06 11:48:00,44.5,YELLOW,0.94,clear
12898,BCT,2025-09-17 16:51:00,2025-09-17 16:53:00,2025-09-17 17:01:00,2025-09-17 17:16:00,48.3,YELLOW,0.91,rain
12335,NDLS,2025-09-18 07:54:00,2025-09-18 07:57:00,2025-09-18 08:07:00,2025-09-18 08:15:00,48.6,YELLOW,0.9,clear
12119,ALD,2025-09-11 19:32:00,2025-09-11 19:37:00,2025-09-11 19:44:00,2025-09-11 19:45:00,53.2,RED,0.91,rain
12930,ALD,2025-09-12 11:24:00,2025-09-12 11:29:00,2025-09-12 11:34:00,2025-09-12 11:58:00,26.7,GREEN,0.98,clear
12831,BCT,2025-09-14 15:48:00,2025-09-14 15:50:00,2025-09-14 15:56:00,2025-09-14 16:10:00,47.7,YELLOW,0.88,rain
12076,PNBE,2025-09-01 07:49:00,2025-09-01 07:52:00,2025-09-01 08:02:00,2025-09-01 08:09:00,34.4,RED,0.88,fog
12435,SDAH,2025-09-07 00:42:00,2025-09-07 00:47:00,2025-09-07 00:50:00,2025-09-07 00:51:00,41.9,YELLOW,0.89,rain
12975,PNBE,2025-09-09 06:00:00,2025-09-09 06:02:00,2025-09-09 06:09:00,2025-09-09 06:19:00,59.0,YELLOW,0.82,fog
12495,BCT,2025-09-17 12:37:00,2025-09-17 12:39:00,2025-09-17 12:47:00,2025-09-17 12:45:00,30.2,RED,0.84,storm
12577,SDAH,2025-09-12 11:33:00,2025-09-12 11:34:00,2025-09-12 11:41:00,2025-09-12 11:40:00,52.1,GREEN,0.82,storm
12498,SDAH,2025-09-14 11:02:00,2025-09-14 11:04:00,2025-09-14 11:09:00,2025-09-14 11:03:00,55.0,GREEN,0.83,fog
12875,PNBE,2025-09-09 15:08:00,2025-09-09 15:09:00,2025-09-09 15:17:00,2025-09-09 15:33:00,36.2,YELLOW,0.87,storm
12492,CNB,2025-09-04 02:14:00,2025-09-04 02:17:00,2025-09-04 02:26:00,2025-09-04 02:35:00,25.6,RED,0.89,clear
12576,SDAH,2025-09-01 15:24:00,2025-09-01 15:28:00,2025-09-01 15:32:00,2025-09-01 15:34:00,52.6,RED,0.87,rain
12169,MGS,2025-09-19 13:47:00,2025-09-19 13:48:00,2025-09-19 13:57:00,2025-09-19 14:08:00,59.5,YELLOW,0.9,storm
12076,HWH,2025-09-20 22:28:00,2025-09-20 22:30:00,2025-09-20 22:36:00,2025-09-20 22:49:00,44.0,RED,0.86,rain
12656,BCT,2025-09-01 21:28:00,2025-09-01 21:32:00,2025-09-01 21:42:00,2025-09-01 21:54:00,52.4,RED,0.9,rain
12423,NDLS,2025-09-08 14:36:00,2025-09-08 14:41:00,2025-09-08 14:45:00,2025-09-08 14:42:00,37.7,GREEN,0.84,storm
12508,MGS,2025-09-03 23:53:00,2025-09-03 23:58:00,2025-09-04 00:02:00,2025-09-04 00:27:00,46.5,GREEN,0.96,clear
12305,PNBE,2025-09-07 22:56:00,2025-09-07 22:57:00,2025-09-07 23:00:00,2025-09-07 23:06:00,39.3,YELLOW,0.89,rain
12982,ALD,2025-09-06 20:08:00,2025-09-06 20:11:00,2025-09-06 20:16:00,2025-09-06 20:40:00,47.9,RED,0.9,clear
12051,VAPI,2025-09-02 15:35:00,2025-09-02 15:37:00,2025-09-02 15:41:00,2025-09-02 15:54:00,62.9,GREEN,0.84,rain
12286,ST,2025-09-07 05:45:00,2025-09-07 05:47:00,2025-09-07 05:57:00,2025-09-07 05:57:00,38.8,RED,0.84,rain
12440,BCT,2025-09-11 22:52:00,2025-09-11 22:53:00,2025-09-11 23:03:00,2025-09-11 22:51:00,44.3,YELLOW,0.95,clear
12415,VAPI,2025-09-17 22:08:00,2025-09-17 22:11:00,2025-09-17 22:19:00,2025-09-17 22:31:00,57.1,YELLOW,0.92,clear
12899,HWH,2025-09-19 15:16:00,2025-09-19 15:17:00,2025-09-19 15:22:00,2025-09-19 15:21:00,48.4,RED,0.97,clear
12144,NDLS,2025-09-04 16:29:00,2025-09-04 16:31:00,2025-09-04 16:38:00,2025-09-04 16:51:00,38.8,YELLOW,0.97,rain
12789,MGS,2025-09-18 05:08:00,2025-09-18 05:09:00,2025-09-18 05:12:00,2025-09-18 05:32:00,35.5,RED,1.0,storm
12150,CNB,2025-09-15 17:35:00,2025-09-15 17:37:00,2025-09-15 17:43:00,2025-09-15 18:04:00,46.1,RED,0.82,fog
12702,ALD,2025-09-16 05:51:00,2025-09-16 05:53:00,2025-09-16 05:56:00,2025-09-16 06:15:00,60.6,RED,0.94,storm
12202,VAPI,2025-09-04 06:40:00,2025-09-04 06:42:00,2025-09-04 06:48:00,2025-09-04 06:53:00,56.9,RED,0.95,storm
12268,ALD,2025-09-06 02:04:00,2025-09-06 02:06:00,2025-09-06 02:11:00,2025-09-06 02:27:00,35.2,GREEN,0.9,rain
12114,ALD,2025-09-02 22:30:00,2025-09-02 22:35:00,2025-09-02 22:44:00,2025-09-02 22:40:00,49.9,GREEN,0.88,clear
12226,VAPI,2025-09-17 00:20:00,2025-09-17 00:25:00,2025-09-17 00:34:00,2025-09-17 00:34:00,40.5,GREEN,0.9,rain
12393,PNBE,2025-09-19 16:30:00,2025-09-19 16:33:00,2025-09-19 16:38:00,2025-09-19 16:52:00,37.0,RED,0.98,rain
12425,CNB,2025-09-16 21:43:00,2025-09-16 21:45:00,2025-09-16 21:53:00,2025-09-16 21:57:00,71.9,RED,0.97,clear
12404,ALD,2025-09-16 09:19:00,2025-09-16 09:22:00,2025-09-16 09:28:00,2025-09-16 09:39:00,48.0,YELLOW,0.92,rain
12685,SDAH,2025-09-01 14:40:00,2025-09-01 14:45:00,2025-09-01 14:51:00,2025-09-01 14:52:00,35.5,YELLOW,0.86,storm
12052,SDAH,2025-09-14 20:12:00,2025-09-14 20:13:00,2025-09-14 20:16:00,2025-09-14 20:28:00,61.7,YELLOW,0.85,storm
12259,CNB,2025-09-19 11:45:00,2025-09-19 11:47:00,2025-09-19 11:56:00,2025-09-19 11:48:00,28.3,RED,0.92,fog
12207,SDAH,2025-09-08 08:25:00,2025-09-08 08:28:00,2025-09-08 08:38:00,2025-09-08 08:48:00,38.6,GREEN,0.87,fog
12655,VAPI,2025-09-02 01:38:00,2025-09-02 01:43:00,2025-09-02 01:48:00,2025-09-02 01:41:00,47.1,RED,0.89,rain
12524,ST,2025-09-02 19:36:00,2025-09-02 19:38:00,2025-09-02 19:44:00,2025-09-02 19:50:00,41.4,GREEN,0.95,fog
12155,HWH,2025-09-16 01:04:00,2025-09-16 01:09:00,2025-09-16 01:12:00,2025-09-16 01:28:00,45.2,GREEN,0.93,storm
12055,NDLS,2025-09-09 12:07:00,2025-09-09 12:10:00,2025-09-09 12:17:00,2025-09-09 12:13:00,44.4,GREEN,0.94,clear
12643,MGS,2025-09-13 04:42:00,2025-09-13 04:45:00,2025-09-13 04:51:00,2025-09-13 05:06:00,38.3,YELLOW,0.95,fog
12156,ALD,2025-09-06 10:55:00,2025-09-06 10:58:00,2025-09-06 11:07:00,2025-09-06 11:12:00,52.0,RED,0.93,clear
12900,SDAH,2025-09-20 04:27:00,2025-09-20 04:30:00,2025-09-20 04:35:00,2025-09-20 04:33:00,28.8,GREEN,0.86,rain
12920,SDAH,2025-09-19 01:20:00,2025-09-19 01:21:00,2025-09-19 01:30:00,2025-09-19 01:19:00,47.9,YELLOW,0.88,rain
12582,ST,2025-09-17 21:57:00,2025-09-17 22:01:00,2025-09-17 22:05:00,2025-09-17 22:26:00,40.7,GREEN,0.89,rain
12549,ALD,2025-09-02 22:06:00,2025-09-02 22:11:00,2025-09-02 22:17:00,2025-09-02 22:39:00,36.7,GREEN,0.88,clear
12762,ST,2025-09-14 17:18:00,2025-09-14 17:22:00,2025-09-14 17:28:00,2025-09-14 17:31:00,36.4,GREEN,0.98,fog
12755,ALD,2025-09-15 17:57:00,2025-09-15 18:00:00,2025-09-15 18:03:00,2025-09-15 18:25:00,30.0,GREEN,0.88,rain
12430,NDLS,2025-09-18 13:26:00,2025-09-18 13:28:00,2025-09-18 13:38:00,2025-09-18 13:53:00,37.6,RED,0.86,fog
12562,ALD,2025-09-02 03:25:00,2025-09-02 03:29:00,2025-09-02 03:35:00,2025-09-02 03:44:00,40.0,GREEN,0.96,clear
12707,MGS,2025-09-17 05:04:00,2025-09-17 05:07:00,2025-09-17 05:15:00,2025-09-17 05:15:00,52.3,GREEN,0.75,rain
12190,BCT,2025-09-11 16:15:00,2025-09-11 16:16:00,2025-09-11 16:20:00,2025-09-11 16:20:00,59.1,GREEN,0.88,fog
12404,SDAH,2025-09-14 23:43:00,2025-09-14 23:44:00,2025-09-14 23:54:00,2025-09-14 23:51:00,24.1,YELLOW,0.9,fog
12053,ALD,2025-09-12 16:31:00,2025-09-12 16:34:00,2025-09-12 16:41:00,2025-09-12 16:36:00,20.0,RED,0.93,rain
12048,MGS,2025-09-11 22:00:00,2025-09-11 22:02:00,2025-09-11 22:05:00,2025-09-11 22:17:00,50.8,GREEN,0.92,storm
12406,ALD,2025-09-19 22:01:00,2025-09-19 22:02:00,2025-09-19 22:09:00,2025-09-19 22:13:00,38.9,YELLOW,0.87,clear
12727,NDLS,2025-09-01 18:40:00,2025-09-01 18:42:00,2025-09-01 18:52:00,2025-09-01 18:52:00,41.1,GREEN,0.81,storm
12235,CNB,2025-09-05 16:12:00,2025-09-05 16:16:00,2025-09-05 16:20:00,2025-09-05 16:31:00,48.5,GREEN,0.83,rain
12423,MGS,2025-09-18 17:17:00,2025-09-18 17:20:00,2025-09-18 17:28:00,2025-09-18 17:26:00,50.6,YELLOW,1.0,rain
12015,CNB,2025-09-18 16:55:00,2025-09-18 17:00:00,2025-09-18 17:05:00,2025-09-18 17:12:00,41.3,YELLOW,0.88,fog
12925,CNB,2025-09-02 10:48:00,2025-09-02 10:53:00,2025-09-02 11:00:00,2025-09-02 11:11:00,40.8,RED,0.91,storm
12801,BCT,2025-09-14 14:54:00,2025-09-14 14:59:00,2025-09-14 15:04:00,2025-09-14 15:10:00,47.8,RED,0.91,fog
12805,PNBE,2025-09-09 00:10:00,2025-09-09 00:13:00,2025-09-09 00:23:00,2025-09-09 00:26:00,51.7,YELLOW,0.87,rain
12293,PNBE,2025-09-20 00:10:00,2025-09-20 00:13:00,2025-09-20 00:22:00,2025-09-20 00:42:00,48.2,RED,0.83,storm
12830,BCT,2025-09-05 05:49:00,2025-09-05 05:53:00,2025-09-05 05:57:00,2025-09-05 05:52:00,50.8,RED,0.87,fog
12440,ALD,2025-09-18 17:27:00,2025-09-18 17:32:00,2025-09-18 17:42:00,2025-09-18 17:45:00,44.6,RED,0.94,storm
12140,SDAH,2025-09-16 16:47:00,2025-09-16 16:51:00,2025-09-16 16:54:00,2025-09-16 17:14:00,52.9,YELLOW,0.91,fog
12806,ALD,2025-09-02 17:40:00,2025-09-02 17:43:00,2025-09-02 17:50:00,2025-09-02 17:49:00,64.7,YELLOW,0.89,rain
12742,BCT,2025-09-18 16:04:00,2025-09-18 16:08:00,2025-09-18 16:12:00,2025-09-18 16:34:00,47.7,GREEN,0.9,clear
12722,BCT,2025-09-07 15:07:00,2025-09-07 15:08:00,2025-09-07 15:12:00,2025-09-07 15:26:00,44.5,RED,0.91,storm
12871,ST,2025-09-02 07:01:00,2025-09-02 07:06:00,2025-09-02 07:16:00,2025-09-02 07:16:00,40.4,GREEN,0.9,storm
12829,VAPI,2025-09-06 00:47:00,2025-09-06 00:51:00,2025-09-06 00:55:00,2025-09-06 01:02:00,41.7,GREEN,0.94,clear
12019,PNBE,2025-09-11 23:02:00,2025-09-11 23:06:00,2025-09-11 23:14:00,2025-09-11 23:24:00,25.9,YELLOW,0.98,fog
12777,BCT,2025-09-03 01:57:00,2025-09-03 01:58:00,2025-09-03 02:06:00,2025-09-03 02:19:00,51.3,YELLOW,0.88,storm
12043,BCT,2025-09-20 17:41:00,2025-09-20 17:43:00,2025-09-20 17:52:00,2025-09-20 17:44:00,44.4,GREEN,0.9,storm
12163,BCT,2025-09-04 03:31:00,2025-09-04 03:32:00,2025-09-04 03:42:00,2025-09-04 03:33:00,33.5,RED,0.89,clear
12928,ST,2025-09-12 14:39:00,2025-09-12 14:44:00,2025-09-12 14:49:00,2025-09-12 15:09:00,39.7,GREEN,0.95,fog
12768,ST,2025-09-14 06:08:00,2025-09-14 06:13:00,2025-09-14 06:19:00,2025-09-14 06:13:00,43.1,YELLOW,0.9,clear
12237,CNB,2025-09-06 23:52:00,2025-09-06 23:53:00,2025-09-07 00:00:00,2025-09-07 00:08:00,47.6,YELLOW,0.88,fog
12921,CNB,2025-09-02 19:34:00,2025-09-02 19:38:00,2025-09-02 19:46:00,2025-09-02 19:37:00,31.3,YELLOW,0.94,rain
12977,BCT,2025-09-04 13:19:00,2025-09-04 13:20:00,2025-09-04 13:26:00,2025-09-04 13:34:00,41.8,GREEN,1.0,fog
12659,SDAH,2025-09-07 08:21:00,2025-09-07 08:24:00,2025-09-07 08:27:00,2025-09-07 08:38:00,40.4,RED,0.87,rain
